database_identifier,chemical_formula,smiles,inchi,metabolite_identification,mass_to_charge,fragmentation,modifications,charge,retention_time,taxid,species,database,database_version,reliability,uri,search_engine,search_engine_score,smallmolecule_abundance_sub,smallmolecule_abundance_stdev_sub,smallmolecule_abundance_std_error_sub,Breast_1,Breast_10,Breast_11,Breast_12,Breast_13,Breast_14,Breast_15,Breast_16,Breast_17,Breast_18,Breast_19,Breast_2,Breast_20,Breast_21,Breast_22,Breast_23,Breast_24,Breast_25,Breast_26,Breast_27,Breast_28,Breast_3,Breast_4,Breast_5,Breast_7,Breast_8,Breast_9,control_1,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_2,control_20,control_21,control_22,control_23,control_24,control_25,control_26,control_27,control_28,control_29,control_3,control_30,control_4,control_5,control_6,control_7,control_8,control_9,QC01,QC02,QC03,QC04,QC05,QC06,QC07
CHEBI:566519,C12H14O5,[H]C(=Cc1cc(OC)c(OC)c(OC)c1)C(O)=O,"InChI=1S/C12H14O5/c1-15-9-6-8(4-5-11(13)14)7-10(16-2)12(9)17-3/h4-7H,1-3H3,(H,13,14)","3,4,5-Trimethoxycinnamic acid",277.0467054,,,,324.374,,,,,,,,,,,,1474405.566,1297217.61,1684866.21,1888449.007,1370762.622,1546999.995,1193839.609,1202041.365,1370658.694,1072146.863,1527145.641,1357521.167,1407209.873,1964217.739,1480565.809,1317635.714,1406446.905,1535352.276,1434983.636,1020763.363,1715554.925,1446741.55,1286096.179,1549776.463,1284989.043,1288208.337,1153719.848,1276238.297,1554487.442,1411153.484,1625917.763,1468521.916,1586410.875,915633.5383,1387610.321,1265384.132,1533720.951,2191152.195,1321665.384,813910.822,1175607.838,1418252.022,1012747.005,1440516.623,1396136.38,1513981.211,1432396.798,1475688.228,1126211.466,1880140.54,1221178.362,1387725.377,1486302.61,1478997.829,1475357.768,1532664.172,1288275.587,1340001.535,1446986.389,1409942.918,1530760.55,1501145.001,1626602.098,1586329.05
CHEBI:88712,C44H82NO8P,C([C@@](COC(CCCCCCCCCCC/C=C\C/C=C\CCCCC)=O)(OC(CCCCCCC/C=C\CCCC)=O)[H])OP([O-])(=O)OCC[N+](C)(C)C,"InChI=1S/C44H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-27-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-26-17-15-13-11-9-7-2/h13-16,19-20,42H,6-12,17-18,21-41H2,1-5H3/b15-13-,16-14-,20-19-/t42-/m1/s1","PC(22:2(13Z,16Z)/14:1(9Z))",784.582753,,,,81.40165,,,,,,,,,,,,393390575.1,237527721.3,315302322.8,95350614.72,1123897699,798628676.4,603605844.4,271153236.2,1034848024,303578405.1,223287402.7,294536375.5,443635565.3,626086312.7,214250335.2,275770096.4,319629959.9,1259981854,1833752567,292222383.9,387726285.2,299741417.2,375365843.1,240213656.7,177943453,1231076617,392528939.3,278971275.6,1196698538,470874097.5,465814518.2,393928235.6,320620986.3,270690395.8,323734869.7,1311691756,354057781.7,384207594.7,1365432035,330523920.2,360000612.2,420659685.9,131045468,332940620,221969005.8,349167488.6,1543223352,169099885.7,198694758.7,69298347.1,829642709.1,397609191.7,316963988,136071851.3,946112703.8,337195647.4,499476036.9,1152056963,538708196.1,60822737.25,705223880.8,781746522.8,1062527783,499153146.6
,,,,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0)",748.5243608,,,,66.3656,,,,,,,,,,,,10669892.89,2330272.671,4813140.533,11074437.92,12789922.44,5488299.75,9732769.217,4722577.214,9918816.313,7915548.516,8122122.849,7917632.697,8721556.384,7221195.077,16716548.83,10360874.55,8862497.576,13922050.31,17679571.86,5947829.628,7118027.021,7345357.833,7033236.355,7002880.728,7193952.228,6990153.214,10315618.3,4607628.601,17526182.79,4000113.04,10409643.32,11067934.65,9793893.163,11031633.7,3993146.64,18627438.38,10087763.17,27632894.09,11469539.62,26232007.57,20260298.02,17601691.81,16353402.9,7531994.081,20882014.54,12672811.76,4513395.005,12288174.19,11647983.89,14983818.97,20587760.34,15620667.18,14571505.3,9604906.381,90676.69179,17307803.81,12491577.01,12655199.54,16106713.45,292783.4233,19757165.69,10329553.16,13981901.95,14851389.3
CHEBI:31529,C10H17NO3,[H][C@]12CC[C@]([H])([C@H]([C@@H](O)C1)C(=O)OC)N2C,"InChI=1S/C10H17NO3/c1-11-6-3-4-7(11)9(8(12)5-6)10(13)14-2/h6-9,12H,3-5H2,1-2H3/t6-,7+,8-,9+/m0/s1",Ecgonine methyl ester,200.1273132,,,,454.736,,,,,,,,,,,,2724777.898,3031350.08,3151693.138,3674366.336,2968102.603,2936029.8,3197024.396,3157149.33,3101344.708,3371366.359,2916457.755,3157092.187,3128889.662,3088666.156,3169568.782,4173908.378,3163374.597,3418759.033,3967630.031,3217278.775,3311096.251,2927292.263,3169133.435,3000870.353,3146254.685,3357095.585,3136704.645,3011590.7,3433905.283,3053511.111,3143406.541,3995458.386,3102386.883,3235899.872,3396646.962,3192144.837,3200959.643,3242926.388,3198373.434,3135799.669,3385294.252,3118812.166,3043346.482,3155411.815,3146437.979,3764185.815,3167222.767,3767996.827,3177897.657,3220716.533,3234378.234,3155928.441,3093089.11,3151192.31,3425540.463,3359857.496,3245130.687,3681761.632,3095834.251,3173950.044,3118316.142,2810847.325,3671742.256,3138859.412
CHEBI:180866,C43H80NO7P,P(OC[C@H](O/C=C\CCCCCCCCCCCCCCCC)COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)(OCCN)(O)=O,"InChI=1S/C43H80NO7P/c1-3-5-7-9-11-13-15-17-19-21-22-24-26-28-30-32-34-36-43(45)49-40-42(41-51-52(46,47)50-39-37-44)48-38-35-33-31-29-27-25-23-20-18-16-14-12-10-8-6-4-2/h17,19,22,24,28,30,35,38,42H,3-16,18,20-21,23,25-27,29,31-34,36-37,39-41,44H2,1-2H3,(H,46,47)/b19-17-,24-22-,30-28-,38-35-/t42-/m1/s1","PE(20:3(5Z,8Z,11Z)/P-18:0)",754.5680032,,,,153.936,,,,,,,,,,,,9206532.301,1894268.089,5382567.78,2193129.55,7004856.313,6379742.798,6576268.566,11430900.14,7321756.626,7693842.521,5886049.149,6420092.134,4693832.908,12030152.7,17487036.44,12370548.31,10789876.34,12478171.11,6102071.298,8903410.546,13201653.41,6134109.233,14219811.76,10140426.7,6205028.631,2055602.988,8590235.4,3829094.864,18903783.86,16328818.3,33226336.3,9011447.44,16620798.04,19339653.79,17867163.11,33572955.8,2472366.493,28567562.24,8637399.729,27815984.84,23077917.51,8678372.098,22871976.64,10632927.54,16397861.15,23021238.06,16183600.84,31053048.43,11793006.19,20726128.56,4775293.754,21315687.07,36350102.04,8747290.602,22584821.92,25702836.8,31312910.45,10058425.68,12838639.93,13668605.64,9881371.724,15836865.18,4906179.953,18111685.88
CHEBI:170327,C41H74NO7P,P(OC[C@H](O/C=C\CCCCCCCCCCCCCC)COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)(OCCN)(O)=O,"InChI=1S/C41H74NO7P/c1-3-5-7-9-11-13-15-17-19-20-21-22-24-26-28-30-32-34-41(43)47-38-40(39-49-50(44,45)48-37-35-42)46-36-33-31-29-27-25-23-18-16-14-12-10-8-6-4-2/h5,7,11,13,17,19,21-22,33,36,40H,3-4,6,8-10,12,14-16,18,20,23-32,34-35,37-39,42H2,1-2H3,(H,44,45)/b7-5-,13-11-,19-17-,22-21-,36-33-/t40-/m1/s1","PE(20:4(8Z,11Z,14Z,17Z)/P-16:0)",724.525549,,,,155.917,,,,,,,,,,,,30585144.65,15638849.71,45747083.52,18098341.9,35037782.89,20197960.14,36764610.29,36216845.38,42910375.52,30516741.18,26951402.07,29001629.24,22449082.95,33352504.93,72046607.08,50382500.89,39242405.82,67302967.47,85855639.24,33107980.84,47875830.43,21193270.52,38697399.96,22125576.23,43435614.68,23766593.52,38761608.44,40925540.02,64051175.78,49926325.07,86861588,90058417.91,60274270.04,71585749.22,51266322.25,113364024.7,66788852.94,114090899.8,58010018.88,106094675.1,133022384.5,52939943.64,72229208,62461208.29,58434422.98,56535718.67,53825374.73,77008115.63,48729908.07,121362564,98244895.86,90467174.8,71653698.05,23890078.98,95902195.39,69802916.81,98761788.85,54480311.45,57801319.42,55180768,58486038.75,53741275.03,59391639.32,59788283.03
CHEBI:71466,C20H39NO2,CCCCCCCC\C=C/CCCCCCCC(=O)NCCO,"InChI=1S/C20H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h9-10,22H,2-8,11-19H2,1H3,(H,21,23)/b10-9-",N-Oleoylethanolamine,326.3039905,,,,31.91855,,,,,,,,,,,,9940650.927,6080419.519,5055163.527,4680727.52,5045882.48,5063413.133,3540613.962,4260129.449,2605543.793,2827123.732,3194394.457,2545716.33,2245717.513,2535431.161,2062714.4,3865583.752,3553473.711,1603319.056,1772559.464,1820608.652,2002561.511,4169416.917,4313432.914,3580134.725,3703867.101,5280690.842,6558616.154,3429312.157,4485789.882,4968035.687,5305080.194,6665318.111,8029898.402,3605873.639,4430914.111,5507010.436,3719048.17,4974646.402,6376467.34,4283977.017,6017060.37,3605623.998,5948990.253,5578549.944,4496331.779,7762568.308,5580832.818,3381353.213,3021069.848,3094753.032,3780201.692,4675450.104,6284166.968,6595910.313,3429197.58,4535248.332,2485960.575,4285138.23,4441925.883,4514827.443,4277438.24,4318119.157,4293427.291,4351527.663
CHEBI:169746,C20H36O5,OC1C(C(C(O)C1)C=CC(O)CCCCC)CCCCCCC(O)=O,"InChI=1S/C20H36O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h12-13,15-19,21-23H,2-11,14H2,1H3,(H,24,25)",Prostaglandin F1a,379.2468763,,,,92.7565,,,,,,,,,,,,12549735.59,14064597.94,11637943.62,21945911.25,30888357.57,19316674.19,33507207.37,25499486.7,15017425.8,55698714.38,12194476.64,19030233.43,28246397.61,68012333.63,23182235.68,7766267.545,125382180.6,19175499.87,74468213.65,8231351.268,16777668.03,29263398.66,21536623.14,70910725.4,15656816.72,20085158.53,89540573.47,20024338.1,69080928.81,17532760.35,31500793.4,14650790.25,26648713.79,66840794.36,56647071.81,15616620.51,20026396.56,25981051.59,71032786.24,13658582.14,12998136.11,18209967.66,22643897.77,29383134.14,22299322.46,32978819.51,15934318.76,14039605.36,89595277.02,16938560.59,16340098.02,96250152.34,20673688.62,112278368.5,77942734.21,27341030.11,26630698.56,99245487.87,39129589.08,24972748.27,37098349.27,16586038.57,97660321.06,86120726.57
CHEBI:188036,C35H60O2,O1[C@H](C=C(CCCCCCCC/C=C\CC/C=C\CC/C=C\CCCCCCCCCCCC)C1=O)C,"InChI=1S/C35H60O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-34-32-33(2)37-35(34)36/h14-15,18-19,22-23,32-33H,3-13,16-17,20-21,24-31H2,1-2H3/b15-14-,19-18-,23-22-/t33-/m0/s1",Chatenaytrienin 2,513.4696986,,,,184.2795,,,,,,,,,,,,496566.0828,422143.233,1011186.147,384501.1513,569496.4926,264279.7266,1038319.019,635815.1127,939119.0046,619783.7188,639153.9337,366015.6292,682059.3128,1060292.811,1153564.538,1906706.296,790800.6069,800087.8757,4562258.726,609816.1356,1224971.253,256634.6467,1152822.687,238672.6826,844903.9287,377320.1806,291548.9408,2026684.876,576300.6767,4054266.751,1200376.332,1946360.463,2133708.569,2515056.433,506072.9016,927057.5145,1250487.242,622465.7214,528724.6812,3018074.395,5173449.458,1135174.492,1553615.116,1232699.928,736182.3211,737129.7752,1274508.846,759030.4649,2889847.34,1074153.841,1356425.562,1975425.148,1740514.355,490228.2978,1175959.818,2020163.462,1181803.627,1520739.807,1364865.792,1233987.851,1140838.835,1212996.285,969079.9879,1037440.624
CHEBI:193321,C17H12O8,O1C2=C(C(O)=CC=3OCOC23)C(=O)C(OC)=C1C4=CC(O)=C(O)C=C4,"InChI=1S/C17H12O8/c1-22-17-13(21)12-10(20)5-11-15(24-6-23-11)16(12)25-14(17)7-2-3-8(18)9(19)4-7/h2-5,18-20H,6H2,1H3",Wharangin,345.0600227,,,,172.9735,,,,,,,,,,,,766979.7833,799718.7978,747851.2403,1008919.566,710551.2242,1217444.383,601414.9986,727360.9366,532041.5649,1011318.186,975535.0103,1111922.063,736066.5167,721802.1349,764320.7692,1220008.153,764786.4933,713927.752,684567.4047,792112.5125,453892.0745,694985.259,1353175.998,673362.2189,802008.796,831139.4359,592317.951,396628.9141,671672.2892,983817.8235,789261.5215,509500.1076,810798.9132,978103.7381,944105.0546,735411.2305,1046856.347,653239.1214,696403.5665,611481.8541,506667.4045,781966.5538,477800.0129,615056.3682,556445.8479,988494.9445,984591.7196,734631.9061,451773.5271,716280.285,1110488.567,794860.807,705457.528,967146.9294,675652.618,802253.963,546464.0438,906376.0889,681258.796,690967.2903,738506.4354,887590.8742,823827.7076,844507.3986
CHEBI:171363,C43H80NO8P,P(OCC[N+](C)(C)C)(OC[C@H](OC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)([O-])=O,"InChI=1S/C43H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-26-27-29-31-33-35-42(45)49-39-41(40-51-53(47,48)50-38-37-44(3,4)5)52-43(46)36-34-32-30-28-25-19-17-15-13-11-9-7-2/h14,16,20-21,23-24,41H,6-13,15,17-19,22,25-40H2,1-5H3/b16-14-,21-20-,24-23-/t41-/m1/s1","PC(20:3(8Z,11Z,14Z)/15:0)",770.5645328,,,,139.289,,,,,,,,,,,,16651222.39,26601445.1,30285702.58,16847557.87,16007866.94,21255288.65,13499224.09,20597018.77,19440857.76,19958573.81,16101296.61,12483331.45,10631470.65,13844420.62,18414670.3,16102208.07,14568980.42,14473763.08,29955140.52,17351766.7,30094072.8,7745372.615,16685263.79,16614626.64,16884439.05,18929124.04,9321786.612,12446146.37,9887204.553,21882055.2,13087791.65,22178185.48,14028791.97,16331579.98,12621377.45,19801915.17,3490238.082,8762984.543,19156390.05,12240772.98,22970465.69,19464971.39,20524515.25,17222799.44,18169659.68,19352354.77,13191942.97,19130410.17,22992707.6,17665804.24,20858595.51,20868612.82,12515999.33,11254588.29,20722729.36,12872277.11,9302024.246,18626570.44,19549589.69,18407436.72,16010622.31,18215632.28,16215354.18,8120125.663
CHEBI:89926,C46H80NO7P,C([C@@](CO/C=C\CCCCCCCC/C=C\CCCCCC)(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)[H])OP([O-])(=O)OCC[N+](C)(C)C,"InChI=1S/C46H80NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-27-29-31-33-35-37-39-46(48)54-45(44-53-55(49,50)52-42-40-47(3,4)5)43-51-41-38-36-34-32-30-28-26-23-21-19-17-15-13-11-9-7-2/h8,10,14,16-17,19-20,22,25,27,31,33,38,41,45H,6-7,9,11-13,15,18,21,23-24,26,28-30,32,34-37,39-40,42-44H2,1-5H3/b10-8-,16-14-,19-17-,22-20-,27-25-,33-31-,41-38-/t45-/m1/s1","PC(P-18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",790.5748923,,,,152.6345,,,,,,,,,,,,22682828.05,21802878.26,36798353.13,23082723.62,25492840.52,18539701.35,39089728.17,52543636.1,47583903.98,26879838.53,27164771.22,16937601.74,23820425.88,19696254.07,49645848,44899483.68,23402374.39,42213635.65,57973268.72,27046087.68,33906183.23,27997591.53,39555043.13,21896695.47,38663882.58,21549680.99,39120513.86,38857985.92,39906319.56,36519446.14,34739343.94,117002135.8,36976685.93,99992079.32,40046221.06,73654228.56,39239266.28,56181997.07,37956638.36,44406337.26,100429796.2,36162966.4,72547357.43,39622789.19,60867171.81,35725378.94,34439868.83,55664905.57,55450949.48,45929496.23,35968119.46,93999038.68,59481169.83,37075694.55,67025315.38,42056718.02,65715905.93,52646297,50023030.08,47909448.69,47252306.22,45556364.42,48968873.6,42110820.34
CHEBI:166559,C21H36O3,O1C(=O)/C(=C\CCCCCCCCCCCCCCC)/C(O)C1=C,"InChI=1S/C21H36O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-20(22)18(2)24-21(19)23/h17,20,22H,2-16H2,1H3/b19-17-",Isolinderanolide,337.2719778,,,,29.4691,,,,,,,,,,,,2496211.51,1689708.278,1957444.27,1043425.829,787096.1994,801029.1552,1726227.851,1386953.616,1472806.849,1282800.534,643416.5589,695237.9234,394017.2959,567106.6504,1486105.012,315098.4821,724559.9559,1042473.687,2335116.432,634867.671,2470957.182,1529323.119,393116.327,1416953.929,714495.8252,2012286.399,641244.1425,2633457.568,2277059.495,1330866.921,563786.2804,961004.1522,319040.8797,351777.8674,784879.9821,409396.8412,723199.0554,414959.9669,1534345.082,810401.4595,1404605.868,1106850.477,1031498.226,1473542.185,895868.2155,900964.0552,1306022.159,341885.8377,1906911.811,900031.7724,450335.4869,2410200.797,1687053.015,916747.6846,478408.1466,368378.5665,231656.8375,1433867.038,1186033.189,1047166.001,970609.3674,850241.1871,890289.8767,751692.8452
CHEBI:174439,C20H27NO3,O=C(N1CCCC1)CCCCCC/C=C\C2=CC=3OCOC3C=C2,"InChI=1S/C20H27NO3/c22-20(21-13-7-8-14-21)10-6-4-2-1-3-5-9-17-11-12-18-19(15-17)24-16-23-18/h5,9,11-12,15H,1-4,6-8,10,13-14,16H2/b9-5-",(8E)-Piperamide-C9:1,330.2117402,,,,56.2173,,,,,,,,,,,,450157.223,596545.9086,825633.9851,645768.089,611062.9632,933377.2177,2127060.082,2047982.094,909834.0386,1013034.214,1218386.292,1099989.194,1470752.91,1483094.422,1560384.683,2102612.262,2673608.847,1422159.187,751724.0817,731985.7995,1966354.765,1270746.253,936930.3154,1490385.201,1485134.629,690486.5679,1813766.129,844939.4152,1028071.554,1584542.133,895868.1512,1166462.349,2748683.454,2960956.95,2858816.412,2762902.746,941197.0308,749684.2065,1368028.111,788475.5945,804405.1001,707060.4469,990805.7535,1011347.688,1331718.586,1864923.798,1323015.699,3002907.144,2687538.715,634421.2572,2336530.878,1994458.784,1325092.965,1644020.834,1668969.195,1153285.758,1087604.093,1354339.097,1539370.986,1499346.223,1548937.52,1476950.159,1555032.665,1502279.367
CHEBI:170766,C45H78NO8P,P(OCC[N+](C)(C)C)(OC[C@H](OC(=O)CCCCCCCCCCCCCC)COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)([O-])=O,"InChI=1S/C45H78NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-28-29-31-33-35-37-44(47)51-41-43(42-53-55(49,50)52-40-39-46(3,4)5)54-45(48)38-36-34-32-30-27-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23-24,26,28,31,33,43H,6-7,9,11-13,15,17-19,22,25,27,29-30,32,34-42H2,1-5H3/b10-8-,16-14-,21-20-,24-23-,28-26-,33-31-/t43-/m1/s1","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0)",792.5562014,,,,161.426,,,,,,,,,,,,32969715.45,28480057.57,10205224.74,25089616.2,16908313.03,20009250.85,15334343.18,15740615.47,9463982.624,18425852.64,20906062.18,16672402.36,17319564.99,18918396.3,20410712.23,22368361.84,14454003.24,20781998.14,5399943.699,20135820.82,13832430.73,20597099.32,24482063.28,16873030.19,23681335.77,23003209.63,19638352.02,14204633.36,15891358.44,12194518.4,17888146.09,15751960.13,14390649.03,17649666.61,25040235.8,11250455.45,17880711.6,15746571.23,19939760.97,8757929.975,11812594.92,16915095.02,20545564.71,16789772.32,24823200.26,20654035.88,18389612.13,24708817.32,8740080.547,18837887.56,16171540.87,12665965.46,11292218.69,19523903.13,7188596.778,22243094.51,17204868.4,11313931.79,13176950.4,15290224.59,16821111.99,18536876.65,21215490.43,21723651.11
CHEBI:190172,C45H82NO7P,P(OC[C@H](OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)CO/C=C\CCCCCCCCCCCCCCCC)(OCCN)(O)=O,"InChI=1S/C45H82NO7P/c1-3-5-7-9-11-13-15-17-19-21-22-23-24-26-28-30-32-34-36-38-45(47)53-44(43-52-54(48,49)51-41-39-46)42-50-40-37-35-33-31-29-27-25-20-18-16-14-12-10-8-6-4-2/h11,13,17,19,22-23,26,28,37,40,44H,3-10,12,14-16,18,20-21,24-25,27,29-36,38-39,41-43,46H2,1-2H3,(H,48,49)/b13-11-,19-17-,23-22-,28-26-,40-37-/t44-/m1/s1","PE(P-18:0/22:4(7Z,10Z,13Z,16Z))",780.5878979,,,,152.776,,,,,,,,,,,,5588945.854,4806276.38,6294086.072,5688876.575,7527332.022,4417576.176,12231477.09,13899444.72,15486180.52,4019598.071,5211475.841,3774006.983,5612185.298,5629172.706,14730302.33,10351028.25,8436550.714,8613929.396,21082404.3,9474751.501,8948378.661,7736704.807,9735969.277,8643546.151,10495920.2,6814645.444,13264583.83,9458577.17,12802761.32,15260540.69,17987187.64,44597839.84,19051644.48,23387983.5,14362075.93,26760466.7,20527307.54,13560758.94,10831776.77,16109275.78,34833209.34,12403083.89,29870661.11,11753834.44,18493987.55,12435428.63,20003931.24,19288224.08,14117614.77,20627016.45,14639037.04,40705021.45,29734705.06,5566623.416,29668439.92,20926513.13,40949067.03,13542353.08,13739169.95,14378659.16,13722052.64,13639787.21,13543179.14,14992050.96
CHEBI:176009,C35H64O4,O[C@H](CCCCCCCCCCCCC1=C[C@@H](OC1=O)C)[C@H](O)CC/C=C\CCCCCCCCCCCC,"InChI=1S/C35H64O4/c1-3-4-5-6-7-8-9-10-11-12-16-19-22-25-28-33(36)34(37)29-26-23-20-17-14-13-15-18-21-24-27-32-30-31(2)39-35(32)38/h19,22,30-31,33-34,36-37H,3-18,20-21,23-29H2,1-2H3/b22-19-/t31-,33+,34+/m0/s1",Cohibin A,549.4864901,,,,222.639,,,,,,,,,,,,79861.00173,42060.75896,1348249.531,124504.1924,5561.267244,36161.10252,128809.8239,44769.06923,75026.7625,74381.56181,59804.91547,15000.56557,29628.03736,20573.46677,190720.2687,36998.68293,79818.52708,66016.71222,28428.39438,32790.19363,441485.8282,118058.5507,76364.98652,12907.05904,49541.42878,13347.80804,20966.05624,61591.30661,40464.33608,137430.6302,31501.04227,43080.7299,49499.74629,14676.17188,72996.68762,26191.38682,234709.2847,16900.9307,289445.6827,217592.4882,34304.29799,138452.876,29224.80672,17367.89314,60925.25806,74067.51184,89694.06443,30124.15711,26694.74243,9732.821822,28112.75186,45966.9401,35014.60086,120133.2502,50842.74873,16751.44174,21571.16309,98982.58279,94835.67992,104251.6934,98975.50488,87037.59029,72095.5015,72725.461
CHEBI:168649,C29H48O3,OC12C(C3C(C4C(C(CC4)C(C)/C=C(/C(C(C)C)C)\C)(CC3)C)=CC1O)(CCC(O)C2)C,"InChI=1S/C29H48O3/c1-17(2)20(5)18(3)14-19(4)23-8-9-24-22-15-26(31)29(32)16-21(30)10-13-28(29,7)25(22)11-12-27(23,24)6/h14-15,17,19-21,23-26,30-32H,8-13,16H2,1-7H3/b18-14+","(3beta,5alpha,6beta,22E,24R)-23-Methylergosta-7,22-diene-3,5,6-triol",445.3665361,,,,29.6773,,,,,,,,,,,,17173384.5,14867692.71,29876263.67,17216878.42,25653885.21,24341794.94,22465384.32,26026955.22,33085180.54,31797152.84,27516083.53,31941153.8,21909978.79,33519518.43,39754825.28,32821675.23,21295243.47,46175123.05,53980648.82,22778729.82,43239216.93,16282925.64,26660139.43,23773296.09,32320525.62,15531368.35,23355437.51,44968956.87,45922595.86,41911422.2,48987746.53,70843360.59,34794201.92,41817030.88,62885629.3,55576361.06,33195113.55,30544885.15,37555812.84,50857055.74,41136034.15,49487132.01,39878303.55,30604161.57,36834415.87,38128203.95,44631758.12,43400706.11,111160207.6,30328248.21,49885177,85901310.57,38873634.8,39692637.52,51950441.44,39180600.1,59025306.45,34963604.02,35317118.62,32432744.05,32072330.95,32410833.94,32346027.4,29595741.06
CHEBI:20607,C10H15N3O5,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)nc1N,"InChI=1S/C10H15N3O5/c1-4-2-13(10(17)12-8(4)11)9-7(16)6(15)5(3-14)18-9/h2,5-7,9,14-16H,3H2,1H3,(H2,11,12,17)/t5-,6-,7-,9-/m1/s1",5-Methylcytidine,258.1080353,,,,252.9035,,,,,,,,,,,,30567.07976,296058.4368,181526.5727,326190.3805,242331.4022,323727.4294,125441.3729,358282.935,334804.5278,351324.5017,283227.1402,178395.3088,351375.2367,413679.5035,451468.7078,208607.605,314337.4368,341494.0143,374770.8973,229304.4172,301839.5385,311231.9392,265161.2864,248231.333,320374.3381,239556.7669,194785.8585,220508.0924,266920.4558,264278.1842,241372.061,294914.1094,313112.1539,254904.8102,264269.2044,144069.6672,197318.4368,293994.167,378256.3813,522236.8742,383388.0661,450840.4189,348765.6406,280092.5878,305078.268,237448.4814,354879.8449,184626.0128,280120.6593,340516.5767,229790.3294,340523.0904,350516.139,259137.5564,461550.6111,308282.1721,165474.4156,278062.3815,336539.8143,283765.492,349149.3379,266657.7354,267311.1686,282769.593
